iter	RMSE
0	0.1313862027
1	0.1241286194
2	0.1187664821
3	0.1143823701
4	0.1115871681
5	0.1088521669
6	0.1065278849
7	0.1047753321
8	0.1030330081
9	0.101527358
10	0.09998916669
11	0.09855307806
12	0.09740309558
13	0.09646523171
14	0.09541712384
15	0.09470447549
16	0.0943108626
17	0.09322541756
18	0.09237017093
19	0.0917351319
20	0.09151759284
21	0.09122567702
22	0.09048403285
23	0.09025637581
24	0.08931948923
25	0.08879093305
26	0.08782162101
27	0.08730769315
28	0.0871924216
29	0.08679919871
30	0.08671552093
31	0.08607053561
32	0.08557841741
33	0.08553444287
34	0.08548943193
35	0.08543823959
36	0.08416043339
37	0.0836155887
38	0.08319368643
39	0.08260666798
40	0.08208852934
41	0.08203611855
42	0.08198938412
43	0.08161730173
44	0.08121780873
45	0.08112391371
46	0.08107760946
47	0.08072695597
48	0.08047102662
49	0.08042344886
50	0.08038664469
51	0.08001344709
52	0.07982109694
53	0.07940830442
54	0.07936015439
55	0.07916203094
56	0.07912323259
57	0.07873243283
58	0.07868839029
59	0.07828442279
60	0.07801436797
61	0.07769380276
62	0.07767654185
63	0.07737220466
64	0.07686288217
65	0.07648917448
66	0.07644286593
67	0.07614174679
68	0.07606425878
69	0.07576556166
70	0.07552020893
71	0.07545906713
72	0.07500069251
73	0.0746730418
74	0.07421404115
75	0.07392730116
76	0.07364711441
77	0.07356591819
78	0.07343286881
79	0.07340387742
80	0.07317802294
81	0.07280203874
82	0.07248579782
83	0.07214364734
84	0.07201060186
85	0.07198010568
86	0.07173970625
87	0.0716229625
88	0.07141480783
89	0.07124220801
90	0.07109763772
91	0.0710103254
92	0.07081088026
93	0.07080095125
94	0.07049472914
95	0.07033240284
96	0.07004678131
97	0.06972240603
98	0.06961990049
99	0.06951058568
100	0.06946473486
101	0.06929899382
102	0.06929532211
103	0.06925100119
104	0.06906189601
105	0.06905929559
106	0.06901588642
107	0.06891154239
108	0.06878836525
109	0.06873248472
110	0.06858940368
111	0.06853110299
112	0.06849002552
113	0.06810068336
114	0.06780867503
115	0.06764107788
116	0.06747529094
117	0.06711596713
118	0.0670998448
119	0.06684659697
120	0.06661516319
121	0.06659706598
122	0.06648537554
123	0.06625586347
124	0.06619822518
125	0.06602857979
126	0.06602552084
127	0.06578091122
128	0.06574485366
129	0.06560309023
130	0.06559889729
131	0.06546389802
132	0.06519293849
133	0.06517130356
134	0.06512458061
135	0.06511258124
136	0.06486513207
137	0.06462759765
138	0.06458255912
139	0.06455978219
140	0.06455693741
141	0.06441419242
142	0.06433601903
143	0.06411647741
144	0.0639563172
145	0.06392189801
146	0.06386034187
147	0.0636698214
148	0.06357039853
149	0.0635134313
150	0.06346098744
151	0.06345344594
152	0.06342301371
153	0.06342037064
154	0.06336214378
155	0.0630205265
156	0.06282633732
157	0.06262382543
158	0.0624286645
159	0.06214221998
160	0.06198344022
161	0.0618334421
162	0.06181676206
163	0.06179753357
164	0.06179121808
165	0.06175571165
166	0.06165547093
167	0.06163925792
168	0.06158019346
169	0.06151149041
170	0.06129914348
171	0.06118163805
172	0.06113159645
173	0.06110735291
174	0.06092136218
175	0.06068958332
176	0.06066406358
177	0.06059554386
178	0.06052865248
179	0.06039572824
180	0.06013802772
181	0.06007504176
182	0.05988053055
183	0.05982664294
184	0.05977021554
185	0.05975120236
186	0.05972127285
187	0.05966961129
188	0.05932953308
189	0.05921992814
190	0.05917790728
191	0.05911811921
192	0.05899692466
193	0.05895743361
194	0.0589024384
195	0.05884442556
196	0.05863863778
197	0.05849952751
198	0.0583885749
199	0.05835333853
200	0.05833272853
201	0.05833150872
202	0.05833045217
203	0.0581167786
204	0.05788022333
205	0.05759237633
206	0.05757810881
207	0.05743741195
208	0.05743348636
209	0.05732643885
210	0.05731041499
211	0.05728129446
212	0.05727251089
213	0.05726451408
214	0.05726178539
215	0.05725533962
216	0.05724657183
217	0.05710316683
218	0.05699707863
219	0.05698951027
220	0.05697298536
221	0.0569589328
222	0.0569357639
223	0.05692808294
224	0.05691986537
225	0.05689631878
226	0.05677753441
227	0.05675458988
228	0.05675165837
229	0.05667033989
230	0.05660339996
231	0.05659340103
232	0.05655692437
233	0.05648597213
234	0.05648430894
235	0.05640434812
236	0.05636321144
237	0.05625290066
238	0.05608753263
239	0.05587381921
240	0.05583198716
241	0.05568515481
242	0.05544850425
243	0.0552258704
244	0.05512946241
245	0.05502111639
246	0.05479493777
247	0.05473075593
248	0.05463629414
249	0.05454918745
