Month,Coarse wool Price,Copra Price,Cotton Price,Fine wool Price,Hard log Price,Hard sawnwood Price,Hide Price,Plywood Price,Rubber Price,Softlog Price,Soft sawnwood Price,Wood pulp Price
1992-06-01,-0.006750871080139387,-0.05569007263922521,0.05223880597014907,-0.04400742003106772,0.021718555417185703,-0.02845644843163453,-0.04037500000000005,0.024991137894363913,0.011494252873563315,0.040984753112323524,-0.00510379138788819,0.06254417601536866
1992-07-01,-0.004905722429291881,-0.09743589743589742,0.02127659574468077,-0.06090962154316992,-0.019647993759446147,-0.0019155519900455609,-0.0026051843167904654,0.00922243356965824,0.0,0.04400698736898678,0.018407552700780316,0.060773009483523266
1992-08-01,-0.03260899501501002,-0.09090909090909094,-0.08333333333333326,-0.044248084934820464,-0.01904714541476038,-0.0035924018240872657,-0.0483217970484523,-0.005225883831172506,0.0,0.17954823347705773,-0.037715882153741886,0.014632342300332946
1992-09-01,-0.005580071174377199,0.02499999999999991,-0.053030303030303094,0.006643934334024548,0.04197718631178704,-0.0020743130895740647,0.06655688211884159,0.029252188890483755,-0.011363636363636354,-0.08723880189863054,0.016935732195486608,-0.03514999762285853
1992-10-01,-0.03956597669558248,-0.024390243902439046,-0.06400000000000006,-0.06540717977371147,0.07137644139541677,-0.009766237194186345,0.041945445187853814,0.1751826853349696,0.02298850574712641,-0.016437537358039433,0.055281598754217454,-0.048157942282739064
1992-11-01,-0.04581631740543124,0.028124999999999956,-0.008547008547008517,-0.050853790681164246,-0.0005449591280652921,0.039033735943356795,-0.01148431711533715,-0.0037023851904592897,-0.011235955056179803,0.059374050440595516,0.002664371208394911,-0.06291522148021611
1992-12-01,-0.029365823180256267,-0.08814589665653494,0.034482758620689724,0.0096449098496183,0.11586695747001086,-0.03099345818368382,0.013616489693941247,0.056337692655851646,0.0,-0.041590178981184,-0.026654674788438748,-0.04255593407605174
1993-01-01,0.005439330543933085,-0.07333333333333336,0.050000000000000044,-0.03454595079346512,0.01787604853815461,0.0016546703069413304,-0.015651959576041374,0.15451921342233454,0.03409090909090917,0.16783384210211305,-0.05489520769456924,-0.08347116975035584
1993-02-01,-0.008675053618873774,0.003597122302158251,0.05555555555555558,-0.05219902265659715,0.14693763251590197,0.021078714793094866,0.019281332164767573,0.19495663723728418,-0.02197802197802201,-0.003792732304853663,0.12763309928006406,-0.0532798925588619
1993-03-01,-3.2291397571659886e-05,-0.007168458781361964,0.022556390977443552,0.0,0.2045343564701778,-0.0021031855171410596,0.0008598452278589797,0.14494009186458978,-0.0449438202247191,0.08334619540052479,0.03712461574840398,-0.03366951124903028
1993-04-01,0.06216294765395425,-0.054151624548736454,-0.007352941176470562,-0.08453884994780236,0.3418949441130481,0.04638381349199916,0.0014727540500734104,0.05382331106161842,-0.03529411764705881,0.053758845039654224,0.08128134974920198,0.03621891916689601
1993-05-01,0.02459564635777678,0.04580152671755733,-0.014814814814814836,0.0894598431427307,0.12386439653870207,0.2032939791143753,-0.015318627450980338,0.018519522041889003,-0.012195121951219412,0.099508765604579,0.028782287822878283,-0.018372993912562308
1993-06-01,-0.02735823862793385,0.054744525547445244,-0.022556390977443663,0.004122786405485579,-0.051823121675851014,0.03468833292558893,-0.042314872433105055,-0.008659102698820198,0.0,0.06558183383202865,-0.059370089499214296,-0.03175104295861986
1993-07-01,-0.010403001921962307,0.04844290657439454,-0.023076923076923106,-0.010913500404203691,-0.05427078692641041,0.032579613474868374,-0.005588044184535512,-0.06590634643767612,0.0,-0.07420086933107672,0.1148678094131319,-0.03917367305587249
1993-08-01,-0.032215303039644816,0.00990099009900991,-0.03937007874015752,-0.030520723549781636,-0.03543745449873659,0.007050316360349473,0.03659174072138005,0.011060357953402988,0.012345679012345512,-0.080854246302144,-0.11713736603798186,-0.01708883771664038
1993-09-01,-0.009874812856369375,-0.05882352941176472,0.0,-0.06041176731596931,-0.1475569960263725,0.01854954523695551,0.013993948562783798,-0.05543558561118367,0.0,-0.033315251785552835,0.0366380105523374,0.00944512946979037
1993-10-01,0.018627545603706164,-0.04513888888888884,-0.008196721311475419,0.07397700172369004,-0.015286458333333308,0.00027023851486318584,0.01653611836379465,-0.07156393827271912,-0.024390243902438935,-0.0146831891512742,0.05253416856492055,-0.0317592162802629
1993-11-01,0.028046238393026224,0.1200000000000001,0.0,0.09438483862457137,-0.11839843440086739,-0.01898206335968433,-0.011497064579256477,-0.02318234836702948,0.012499999999999956,-0.033315931849461355,-0.005579602326525213,-0.031110438271137686
1993-12-01,-0.016804915514593066,0.3181818181818181,0.08264462809917372,-0.06492958595335196,-0.08609311255099583,-0.0061065411832320615,-0.012125711457559918,-0.017314294243494843,0.012345679012345512,-0.02209239530659335,-0.027578467711769306,0.01822916666666674
1994-01-01,0.00021872949411005926,-0.007389162561576401,0.16793893129770998,0.165130518852723,-0.032232652793277916,-0.06734371799968686,-0.059744488977956034,-0.04651241287360963,-0.012195121951219412,0.0818816205632813,0.06714225765841397,0.10306905370844
1994-02-01,0.05632614807872538,-0.04714640198511166,0.1633986928104576,0.11749737235160707,0.028863112196445773,-0.02042187116524785,0.00013320900492885812,0.062463493636830236,0.04938271604938271,0.0,0.0,0.012056573150938998
1994-03-01,0.1216100316446338,-0.04947916666666663,0.011235955056179803,0.005857795818688949,0.023504203065765505,0.016654359407141772,0.05167820990942995,0.028054509712458042,0.07058823529411762,-0.038468677494199466,-0.06399921352733007,0.02192439862542961
1994-04-01,-0.0064073829927489,0.03287671232876721,0.0277777777777779,0.0594015551691327,0.05076011337284192,0.06342494714587743,0.07332826747720378,0.04853346297196559,0.0439560439560438,-0.036919067612567025,0.10622133529391187,0.11912928464142403
1994-05-01,0.05718910885834094,0.08222811671087538,0.027027027027026973,0.11434057510955586,0.05290583619421274,0.042944785276073594,0.0304424778761061,-0.015207480102001236,0.03157894736842115,0.021848065744638046,-0.060923505396081934,0.022054846657719285
1994-06-01,-0.009814996109144825,0.05392156862745101,-0.0052631578947368585,0.08307046676764451,0.003202328966521062,0.025377148871476907,0.016260162601626105,-0.011974074480940344,0.0714285714285714,-0.04222244017261667,0.09982475060663232,0.043255850417466934
1994-07-01,0.044339096486335716,0.0,-0.04761904761904756,-0.00758265867771768,-0.03662217063261752,-0.0009694343065692612,0.019154929577464896,0.03195781314527135,0.19047619047619047,0.03845169218165978,-0.12597291168719726,0.044524601251197726
1994-08-01,0.033887607719383483,0.03023255813953485,-0.061111111111111116,0.043076923076923235,-0.04590637990240376,0.012991609110108993,-0.007628524046434437,-0.02879790672618132,0.008000000000000007,-0.04900897347401634,0.059180310626511856,0.02708681810823932
1994-09-01,0.04360076072409669,-0.038374717832957095,-0.017751479289940808,0.08586797550878744,-0.05310349182294627,-0.02885059673402235,0.044674688057041,-0.10220447233712104,0.007936507936507908,0.005080879303193786,-0.028400251564000056,0.0635671132125033
1994-10-01,-0.02481551475881938,-0.039906103286385,-0.01807228915662651,-0.05873758703344367,-0.027907441984529213,-0.06367423670987438,-0.0010664391596458822,0.002488967343336146,0.07874015748031504,-0.03368410192922733,-0.025959867815895987,0.11579813945830231
1994-11-01,0.029115238205098537,0.13447432762836176,0.04907975460122693,0.06919383003492441,-0.04157091407991764,-0.01803286815556615,-0.006725739297533839,-0.009173988836259084,-0.021897810218978075,0.13329418672930116,0.001434017697876877,0.014593908629441765
1994-12-01,-0.04490326630349495,0.010775862068965525,0.12280701754385959,-0.003731427923330033,-0.112622123608775,-0.01830091757014296,-0.02042132416165099,-0.040358983472543186,0.09701492537313428,-0.11172868582195006,0.07065521095278027,-0.019270765158456604
1995-01-01,0.04933809032015768,-0.11727078891257992,0.09895833333333326,0.029337097710636195,0.0018551379254718725,0.020789138735681112,-0.011191573403554922,0.02040778532935783,0.11564625850340127,0.12297168310531337,-0.08119393247431084,0.02392039387827727
1995-02-01,0.046705140249631016,-0.004830917874396157,0.056872037914692086,-0.013094737773452048,0.013605989855889344,-0.051021436308219315,0.014425210830004476,0.0872942414838207,0.0792682926829269,-0.000991641875619842,0.04548036639920472,0.05893258020131786
1995-03-01,0.10426550412446045,0.0,0.094170403587444,-0.005838581706524515,0.12430500397140598,-0.052118863392039416,0.0714285714285714,0.09575870875131454,0.016949152542372836,0.06995651351862353,0.015960878867117057,0.07663375003419315
1995-04-01,0.006850773131035437,0.0024271844660195274,0.0286885245901638,-0.021733004182025173,0.0629106322854116,0.02576309157098855,0.0446145992853495,0.013145868876431877,0.022222222222222143,-0.12166460505389654,-0.018150215596483665,0.032851861732535514
1995-05-01,-0.007265458319718587,-0.007263922518159771,0.007968127490039834,-0.03292043555914048,-0.051443953341530735,0.024815724815724804,-0.026485535574667596,-0.044654267715114826,-0.0652173913043479,0.027612916205613125,0.0016000544699392716,-0.006801717033811716
1995-06-01,0.005653546051230363,0.03658536585365857,-0.20948616600790504,-0.01575159660661518,-0.03927407770731872,0.011081808252750625,-0.07208111635377967,-0.013235548700838762,-0.10465116279069764,-0.060887866477411734,0.07701981577784589,0.09529411764705897
1995-07-01,0.03513601971467617,0.054117647058823604,-0.03500000000000003,-0.09073190809384302,-0.05342425789512084,-0.008918456066394409,-0.07270366764037661,-0.06743221690590107,-0.13636363636363635,-0.11914316985458906,0.0035976899043772548,0.029498558426140464
1995-08-01,0.01818993415913428,0.022321428571428603,-0.025906735751295318,0.05077818162452896,-0.09211388064876525,-0.014129437879653817,-0.03791856259479642,-0.041318921877137926,-0.022556390977443663,0.023608070528371217,-0.039778623313732164,-0.015287631515364497
1995-09-01,-0.07379804179453464,-0.017467248908296984,0.06914893617021267,-0.0712955337345581,-0.05911058304336758,-0.017513819603613312,-0.00036381275770058785,-0.05910161267304126,0.03846153846153855,0.1148554913294797,-0.0169635839664658,-0.004516963708148358
1995-10-01,-0.021793152414010697,0.03111111111111109,0.0,-0.15131381483805828,0.05470617417579948,-0.007149620562363679,-0.0027902462695621466,-0.001668467853554012,0.04444444444444429,-0.08726084927671496,-0.08524885068958632,0.0828170339581209
1995-11-01,-0.11978064073872463,0.051724137931034475,-0.01990049751243772,-0.033951163052389655,-0.012400581544513845,-0.010283344851416798,-0.05158150851581522,0.024878928876649997,0.14184397163120588,0.05913428766189499,0.1761899559343023,-0.010977868369046795
1995-12-01,0.037862476522057875,-0.040983606557377095,-0.015228426395939132,-0.01733921291288809,0.046847939037062636,-0.0002932715135601782,-0.06298101590559257,0.0010191790975633275,0.01863354037267073,-0.013086618396352945,-0.05204817784933591,-0.05260074486337196
1996-01-01,0.008077508772704078,-0.02564102564102566,-0.020618556701030966,-0.010397439588166524,-0.03097857556456285,0.0049032618565341135,0.006981519507186951,-0.02051092188078496,-0.05487804878048774,0.19346774631813513,-0.027665273059838125,-0.08091872791519428
1996-02-01,-0.013989535214659399,0.04166666666666674,-0.015789473684210464,-0.10109687024076397,0.05181612531478086,-0.007923709964412828,0.02134312126155513,0.03679694587239202,0.006451612903225712,-0.11051409316515648,-0.024622929893513334,-0.2157463475586313
1996-03-01,-0.024867889337892413,-0.02947368421052632,-0.021390374331550777,0.09236450857588863,0.026701294485249383,0.021046436678530345,0.038067349926793614,-0.035308700486702316,-0.05128205128205132,0.10274393365414136,0.03130596500895422,-0.1556798161623899
1996-04-01,-0.05150507764470147,0.0390455531453362,0.0,0.041545405433664806,-0.002094778862495539,0.031152220453422697,0.08552378510065406,-0.015324439741506435,-0.013513513513513487,-0.29121210714451506,0.026014359659375597,-0.09729102026745051
1996-05-01,0.05641444209717683,0.050104384133611735,0.0,0.24406445028192825,0.03631970849176169,0.0023024301951077852,0.03425466572171043,0.027575751760664735,0.013698630136986356,0.3320670683783076,-0.03590027340190094,-0.0050853249180919935
1996-06-01,0.017156751352088273,0.09343936381709739,0.0,-0.05672862253543853,-0.022167017007452605,-0.006904701836385141,-0.061786203746002744,-0.02214835287965944,-0.006756756756756799,0.027485495132264726,0.05887714796934618,0.020728110226675867
1996-07-01,-0.06096825361363689,-0.029090909090909056,-0.03825136612021862,-0.04267423291890049,0.0150087942153605,-0.0052680135310397835,0.09117468046256838,-0.004258813643481907,-0.08163265306122436,-0.02387902569746858,-0.028407460545193608,0.06774998020742617
1996-08-01,-0.006304720213170856,-0.0730337078651685,-0.045454545454545525,0.11947634153969888,0.014594324001694359,-0.0007258357191822773,0.07195448460508702,0.03237499760256246,-0.03703703703703709,0.04500441219727436,0.020804620332086188,0.009972751033421767
1996-09-01,-0.031819378935523335,-0.04040404040404044,-0.011904761904761862,-0.017721013769706584,-0.018179747988462225,0.015979984665671187,0.029347486731189365,-0.0012261504449438965,0.0,-0.0471007693751172,0.08055805580558051,0.013489951362760433
1996-10-01,0.02974924575893967,-0.010526315789473717,0.0,-0.07682201725515692,-0.023271096679423287,-0.0026214402033600814,0.0262865231018099,-0.023288257286880776,-0.04615384615384621,0.11505513981882642,-0.057476051645147797,0.1268924302788843
1996-11-01,0.007372541485554995,0.0021276595744681437,0.012048192771084265,-0.09483428940303107,0.00213717497130661,0.0004247806406221244,-0.11368338094768993,0.0021520120360318806,0.024193548387096753,-0.03686696984414328,0.06132819897733732,-0.11674996384206204
1996-12-01,-0.004195670830552056,0.0573248407643312,0.04166666666666674,0.025884564889703032,-0.07681371193870712,-0.03557354209513697,0.008002667555851994,-0.014442628558397619,-0.007874015748031482,-0.1354634638305675,-0.08002973977695171,-0.004621374768021491
1997-01-01,-0.02178492770276741,0.016064257028112428,0.005714285714285783,0.07076500142193565,0.029089664613278554,0.018532276704639195,-0.007387804609107929,-0.03603794685897188,-0.023809523809523836,0.21766795694363417,0.0010667873537208994,-0.0016816553337721807
1997-02-01,0.08399001517302129,-0.01976284584980237,0.005681818181818121,0.07854160211293593,-0.02236448287329562,0.01753319555321431,0.038546989557876055,-0.02430340247634677,-0.008130081300813052,-0.07150322243511575,0.014079503988116304,-0.030668668522044862
1997-03-01,-0.03865083306994177,-0.014112903225806495,0.005649717514124353,-0.015459122250191637,0.02916914703631246,0.004460433564762667,0.06385709701572351,0.019701504776743706,0.008196721311475308,-0.025325954413282115,-0.05053657293889102,-0.042802364896771805
1997-04-01,0.059579164905359194,-0.04703476482617586,-0.022471910112359605,0.06190423255426181,-0.007767311188233372,-0.00902663054252284,-0.007842348682887468,-0.02283922073222222,-0.06504065040650409,-0.027042633047829834,-0.0937751542795815,-0.0013221509620128247
1997-05-01,0.03612668720494705,-0.08154506437768239,0.005747126436781658,0.05337538111252127,0.05004996668887407,-0.0030140567069431023,-0.09363599513579257,0.05477028166985587,-0.03478260869565197,-0.10405539070227499,0.15895632864544784,0.04175229212772691
1997-06-01,0.02410746753941262,-0.030373831775700966,0.017142857142857126,0.030248447204968887,0.04814021730509954,-0.014661030552731491,-0.08799194991055459,0.024831756559055895,0.0,0.06546699050563043,-0.10835063068816841,0.042449877657859236
1997-07-01,-0.00041774584342879617,-0.03855421686746985,0.00561797752808979,-0.003725809368782862,-0.0377572639225181,-0.04194949769209877,-0.017898737280862997,-0.02482013019148044,-0.15315315315315325,0.013988187752564496,0.08645512499104635,0.042431630852089564
1997-08-01,-0.10642343697759948,-0.03508771929824561,0.0,-0.07301575775179725,-0.03974994102382645,-0.08034575598696336,0.047309948820372094,-0.023265800054651287,-0.02127659574468077,-0.1085734723073779,-0.04463343881856552,-0.000680735194009463
1997-09-01,0.0495287982601782,0.04675324675324677,-0.016759776536312887,0.04697557218022541,-0.04704581746714154,-0.0954853620955316,0.007628128724672223,-0.042584229247432215,-0.05434782608695654,-0.04848971169828631,0.03036367400455453,0.006672255991057252
1997-10-01,-0.02985673224749885,0.022332506203474045,-0.02840909090909094,-0.04083999451309994,-0.022987024147117063,-0.08945028363116025,0.021409983439791613,-0.0517208991672059,0.0,-0.04710559604843079,-0.06751054852320681,0.03836277197487603
1997-11-01,-0.0016995475528812642,0.0,-0.005847953216374324,-0.038054501014093245,-0.05541140771361974,-0.03382473995360313,0.032773595830920765,-0.033653951973235285,-0.034482758620689724,-0.040647322839623246,0.0744092508798393,0.006583674492438796
1997-12-01,-0.048427542733567974,-0.043689320388349495,-0.03529411764705881,-0.07003743799754014,-0.017179570743516948,-0.08794826117264365,-0.07725947521865895,-0.031751093294460686,-0.13095238095238093,-0.00863205060622041,-0.07861488067384181,-0.020219459154368402
1998-01-01,-0.035298099705043384,-0.040609137055837574,-0.030487804878048697,-0.07551557254349128,-0.0663192799621033,-0.12239395354762006,-0.1883582452302831,-0.036885438720301145,-0.06849315068493145,0.04646061814556335,0.04222593049408685,-0.04264583792209564
1998-02-01,0.019096787128464854,-0.01851851851851849,-0.04402515723270439,-0.006901322098379237,0.02760020294266874,0.2196095507656579,0.16215002245845178,0.007986908309315588,0.2058823529411764,0.032202743902439046,-0.033414549251653436,-0.08045448109868314
1998-03-01,-0.053634664568168455,0.018867924528301883,-0.006578947368421018,-0.009181282846830952,-0.05727263750370293,0.0039274025587623385,0.06428755475392922,-0.058542731832610495,-0.09756097560975607,-0.05261214694480332,0.0033129276197336743,-0.04193771892682552
1998-04-01,-0.01304472104565646,0.005291005291005346,-0.039735099337748325,0.003035531697341609,-0.12805069655389123,-0.0002963665461441778,0.014041883549207101,-0.042184644686381945,0.04054054054054057,0.07352559106261358,0.0060656090732897905,0.048775588099399414
1998-05-01,-0.0634791079750402,0.10526315789473695,-0.020689655172413834,-0.03454811888757936,-0.11898612529281039,-0.06579311435234603,0.015041184194819257,-0.02539366904928253,0.012987012987013102,-0.059898354307841295,0.061503335592736574,0.034363207998927336
1998-06-01,-0.020972729828507064,-0.014285714285714235,0.07042253521126773,-0.017867454176496822,-0.06319880010908108,-0.04499777867101051,-0.021521815829707136,-0.038876175246078004,-0.10256410256410264,0.03140687347148918,-0.02305494874810965,0.03612896057480408
1998-07-01,-0.1131690787962325,-0.02898550724637683,0.013157894736842035,-0.020426675625734858,-0.01782985226693823,-0.03061450533870891,-0.025360576923076916,-0.00017212197710780863,0.0,-0.11487582678148012,-0.07688602979118653,-0.045860737775235916
1998-08-01,-0.03853252598516976,0.0024875621890547706,-0.025974025974025983,-0.14224714476798028,0.014671013633669183,0.04108775137111498,0.0002466395363176499,-0.038102889277823904,-0.07142857142857129,0.222911526260134,0.0027204293061042772,-0.04860824935376318
1998-09-01,-0.0566463476240191,0.014888337468982549,-0.026666666666666727,-0.07457166276814808,0.0967577041039871,0.10518459985073969,-0.07052151399334239,0.041610738255033475,0.04615384615384621,-0.0513633481293595,0.02913739918980207,-0.05361186036896304
1998-10-01,0.024061975652422296,0.07334963325183375,-0.06849315068493145,-0.0981226641318671,0.0849590518676342,0.013882820258192652,-0.09444223371799976,0.0859965635738833,0.07352941176470584,0.012639766650461848,-0.04051858004405773,-0.03653158026129655
1998-11-01,0.02816803207251173,0.059225512528473745,-0.08823529411764708,0.131266917383285,-0.02147898128260206,0.00685615780916371,-0.012597041160099631,0.027819529045697733,-0.013698630136986356,-0.07027124339894375,0.06078512552222515,-0.011530488858179422
1998-12-01,-0.0005425016105516933,0.019354838709677358,-0.008064516129032251,0.005378279374086858,0.0251489495139543,0.04081791474542307,0.009197448449784984,0.06878239006619125,-0.06944444444444431,-0.012844510424062539,0.006776894692023916,-0.008584909781991223
1999-01-01,0.015605387251077296,-0.006329113924050667,0.0,0.030033065857922203,0.07806191117092864,0.006523730302633757,0.016463325003674978,0.060443121534362376,0.05970149253731338,0.030534850268079117,0.025515418502202625,-0.007006720282031531
1999-02-01,-0.04098607074857197,-0.0424628450106157,0.008130081300812941,0.00832191710798047,0.005107252298263587,0.0,0.00997830802603028,-0.04923376417592862,-0.028169014084507116,0.03546729268447413,-0.015979930581807023,-0.0032839993787028288
1999-03-01,0.03608498780912561,0.0,0.008064516129032251,0.2707141988076409,-0.025971093044263704,0.03246294989414267,0.013172966781214157,-0.0061425646397790246,-0.0724637681159419,0.0008578431372550099,0.049870782985262485,-0.013735835615218517
1999-04-01,0.004773751092583822,0.11751662971175159,0.016000000000000014,0.08583875909613159,0.01541850220264318,0.018868942691657287,-0.050734878462408206,0.03976619394403991,-0.07812500000000011,-0.009183298640871751,-0.051792961213492084,0.06647555415105422
1999-05-01,-0.03392665952890783,0.051587301587301626,0.03937007874015741,-0.08837058918624985,0.007649275031396341,0.024698550571120803,-0.017716242370105717,-0.019237858261911378,0.016949152542372836,0.034354918437963455,0.06563760743729152,0.04561136156793011
1999-06-01,-0.0014545958301587225,0.0,-0.022727272727272707,0.09098823150088675,0.03982551552232039,0.04818924227283694,0.011821764170960813,0.010359651389508784,0.0,-0.03632019115890095,-0.04319199367922044,0.028379417837334664
1999-07-01,-0.006936736958934486,-0.15283018867924525,-0.06976744186046513,0.01963826580370598,0.016235358213021023,0.022995118262956415,0.019772318753744633,-0.015229016507788962,-0.050000000000000044,-0.02547731217455984,0.001066611615744506,-0.0011810093693410684
1999-08-01,-0.11169321039396474,-0.04008908685968815,-0.06666666666666654,-0.0854890367085489,0.06385031898354154,0.011231080690253581,0.06286721504112802,0.042993743359697634,-0.01754385964912264,0.013739583995928895,0.018009967348341593,0.00798123916128013
1999-09-01,-0.02850515058583003,-0.023201856148491906,-0.0267857142857143,-0.012328853955375196,0.021870590606732465,0.02222857778413334,0.07462686567164178,0.031125498007968044,-0.0357142857142857,-0.003011859195582667,0.06306762551065193,0.06465424543979337
1999-10-01,0.0008094216682179578,0.0213776722090262,-0.03669724770642202,-0.005503321246349779,-0.021698392346385265,0.0,0.03459362139917688,0.01508199600447857,0.20370370370370372,0.09478255396815416,0.02655063994664464,0.007620831496988556
1999-11-01,0.033159448420882365,0.013953488372093092,-0.02857142857142858,0.019214946033589753,0.0010585744530700048,0.0,-0.010068365444375393,0.009689000389290214,0.1384615384615384,-0.01833860304685253,-0.041951551526776654,0.0534344189098066
